553,553,553,549,549,517,493,493,489,489,489,489,489,489,489,489,489,483,462,386,279,191,86,51,25,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,77,139,223,318,384,428,436,444,396,336,260,180,100,48,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,25,64,72,68,64,60,60,50,40,36,20,20,10
553,553,553,549,549,513,493,493,489,489,489,489,489,489,489,489,489,483,456,395,279,177,71,55,25,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,87,139,211,304,384,420,432,424,392,336,276,204,106,48,23,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,16,25,60,70,68,63,68,54,50,42,32,22,16,14
553,553,553,549,549,521,493,493,493,489,489,489,489,489,489,489,489,483,454,387,279,138,66,45,21,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,77,131,187,294,384,424,424,428,408,338,273,186,98,66,19,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,12,37,44,70,69,67,62,52,42,38,32,22,14,14
553,553,553,549,549,521,497,497,493,489,489,489,489,489,489,489,489,480,454,383,251,139,63,45,29,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,83,121,194,296,364,416,456,436,408,360,264,184,124,47,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,19,31,61,83,77,66,60,48,44,36,24,22,14,14
553,553,553,549,549,521,497,497,493,489,489,489,489,489,489,489,489,489,464,379,272,116,66,41,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,75,107,194,280,362,426,436,434,412,372,282,172,106,52,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,22,42,75,73,70,62,60,62,46,36,24,22,18,10
553,553,553,549,549,521,501,501,501,489,489,489,489,489,489,489,489,485,454,362,278,149,80,41,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,81,124,192,276,372,420,440,436,408,344,280,168,82,52,20,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,38,75,77,70,62,66,58,54,36,20,12,10,6
553,553,549,545,545,509,505,505,501,493,489,489,489,489,489,489,489,481,441,358,286,149,69,38,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,87,153,214,274,350,424,428,432,400,356,268,156,88,48,23,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,24,45,81,63,76,70,62,56,58,38,22,12,12,6
553,553,549,545,545,529,505,505,501,497,489,489,489,489,489,489,485,485,428,358,286,178,72,38,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,93,161,224,274,338,408,452,432,416,324,244,160,90,48,20,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,28,52,64,71,80,68,56,58,54,40,22,18,16,6
553,553,549,545,545,513,505,505,501,493,489,489,489,489,489,489,485,485,443,344,283,196,80,29,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,97,159,220,274,326,400,476,452,380,304,228,164,96,38,24,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42,40,60,81,84,70,60,56,48,42,24,20,10,8
553,553,549,545,545,521,501,497,497,493,489,489,489,489,489,489,489,479,453,347,283,206,87,21,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,95,141,211,290,334,400,472,458,384,270,232,172,96,50,26,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,32,42,62,74,75,68,60,52,44,42,28,20,12,8
553,553,553,545,545,537,501,497,497,493,489,489,489,489,489,489,489,479,447,372,281,185,87,35,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,83,133,233,294,354,394,446,420,376,316,248,176,92,50,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,20,40,64,66,72,60,56,56,46,40,34,20,12,4
553,553,553,545,545,509,501,497,497,493,489,489,489,489,489,489,489,477,451,386,266,166,90,42,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,55,117,239,302,358,418,444,420,380,332,268,180,96,56,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,18,40,62,68,72,67,53,54,44,38,26,18,10,4
553,549,549,541,541,529,497,497,497,493,489,489,489,489,489,489,489,489,461,381,260,156,94,45,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,65,156,238,294,354,414,472,396,376,320,300,167,98,47,22,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,17,32,54,66,72,68,52,58,50,34,26,18,10,4
553,549,549,549,541,525,497,497,497,497,489,489,489,489,489,489,489,489,464,366,274,171,84,55,21,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,73,146,242,298,354,406,448,424,372,328,282,174,90,49,22,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,36,54,71,80,66,64,56,42,26,24,14,8,8
553,553,549,549,541,509,493,493,493,489,489,489,489,489,489,489,489,489,466,367,264,171,96,41,17,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,79,140,230,290,354,396,428,396,380,344,292,158,122,61,23,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,29,37,62,69,79,74,64,60,40,26,22,12,10,8
553,553,549,545,541,525,493,493,493,489,489,489,489,489,489,489,489,483,459,379,258,178,115,41,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,85,152,216,290,342,384,432,416,384,332,280,170,98,51,42,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,25,40,77,69,71,78,64,48,34,30,22,12,4,0
553,553,553,545,541,505,493,493,493,489,489,489,489,489,489,489,489,485,451,381,266,152,105,41,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,73,149,198,264,334,384,436,424,376,356,258,172,104,44,30,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,28,48,67,83,87,78,66,52,38,20,14,12,6,0
553,553,553,545,541,525,493,493,493,489,489,489,489,489,489,489,489,489,458,362,272,166,105,45,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,83,135,198,246,354,396,420,438,396,360,262,182,112,36,20,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,46,62,70,98,92,80,62,42,32,26,14,10,10,0
553,553,553,545,541,525,493,493,493,489,489,489,489,489,489,489,489,474,442,370,299,205,93,49,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,72,147,192,250,350,400,444,454,420,342,250,178,102,42,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,52,74,85,89,88,71,54,44,30,28,22,12,10,2
553,553,549,545,541,513,493,493,493,489,489,489,489,489,489,489,489,474,442,373,293,196,81,41,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,56,158,202,282,334,392,434,454,434,338,238,188,94,46,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,46,71,97,87,75,58,56,44,42,36,28,16,8,2
553,553,549,545,545,517,493,493,493,489,489,489,489,489,489,489,483,474,440,386,287,187,80,29,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,72,156,222,272,338,392,428,474,430,362,266,150,78,37,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,14,40,74,79,77,67,54,58,46,40,36,28,30,18,2
553,553,549,545,545,517,493,493,489,489,489,489,489,489,489,489,489,474,450,389,273,175,77,37,13,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,68,159,214,278,340,412,432,451,414,352,250,180,68,28,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,52,71,75,73,67,55,50,52,38,32,26,26,18,10
553,553,549,545,545,513,497,493,489,489,489,489,489,489,489,489,489,474,444,379,302,178,91,26,13,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,82,146,226,280,368,388,424,436,398,330,264,184,74,36,15,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,48,69,69,73,79,59,55,48,40,32,28,24,18,6
553,553,549,545,545,525,501,493,489,489,489,489,489,489,489,489,489,480,450,391,302,152,74,37,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,66,162,217,306,356,392,404,408,416,346,286,190,82,28,19,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,36,59,75,79,73,67,55,49,38,36,30,22,18,4
553,553,545,545,545,509,501,493,489,489,489,489,489,489,489,489,489,483,464,410,298,125,76,32,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,83,146,221,302,348,412,400,404,400,368,280,174,110,44,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,38,63,71,69,67,67,63,45,48,38,34,31,12,8
553,553,545,545,545,517,501,493,493,489,489,489,489,489,489,489,489,483,469,403,308,136,72,21,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,82,164,234,288,368,400,400,400,380,334,306,182,118,40,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18,36,47,63,67,81,65,59,59,50,46,36,28,10,10
553,553,545,545,545,521,501,493,493,489,489,489,489,489,489,489,489,483,465,404,287,165,56,21,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,72,176,226,292,378,404,413,404,380,332,262,202,104,60,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,30,50,71,75,71,71,63,64,56,46,40,20,14,6
553,549,545,545,545,513,501,493,493,489,489,489,489,489,489,489,489,477,443,380,281,168,64,21,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,73,146,206,304,380,384,400,400,388,348,260,196,122,60,18,12,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,16,24,42,60,79,69,69,65,68,60,52,28,16,10,8
553,549,545,545,545,523,501,493,493,489,489,489,489,489,489,489,483,473,441,388,306,185,80,21,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,85,156,238,306,380,400,416,432,384,352,238,194,124,74,23,9,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,26,47,71,79,71,63,67,60,54,44,28,20,10,4
553,549,545,545,545,521,493,493,493,489,489,489,489,489,489,483,483,477,453,400,322,154,63,25,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,88,144,238,312,362,404,428,444,420,330,250,190,120,70,26,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,22,40,71,76,73,69,66,50,50,36,24,16,4,4
553,553,549,549,549,517,493,493,493,489,489,489,489,489,489,475,475,475,453,397,319,152,68,33,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,71,132,206,308,362,426,460,448,416,336,258,182,100,64,38,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,30,44,62,74,82,75,58,48,46,32,20,16,4,4
553,553,549,549,545,525,493,493,493,489,489,489,489,489,489,475,475,458,436,366,309,158,72,60,21,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,44,125,213,285,350,430,478,472,412,352,278,214,104,58,32,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,34,46,52,64,87,73,56,48,42,28,18,8,4,2
553,553,549,549,545,509,493,493,493,489,489,489,489,489,489,483,475,452,436,362,284,154,80,58,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,56,129,185,281,354,426,474,468,418,368,288,218,94,54,32,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,50,52,69,91,71,64,44,34,26,16,12,8,4
553,549,545,545,541,525,493,493,493,489,489,489,489,489,489,489,481,475,413,364,276,141,76,40,21,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,50,114,203,285,342,426,450,468,436,372,300,198,90,44,29,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,45,57,65,87,82,62,44,40,24,14,8,8,4
553,549,545,541,541,525,501,493,493,489,489,489,489,489,489,489,477,477,409,357,283,175,92,43,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,55,133,212,258,336,406,434,484,444,376,304,200,102,38,19,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,55,53,65,72,69,60,50,38,22,14,8,6,6
553,549,549,541,541,509,505,497,493,489,489,489,489,489,489,489,481,477,436,359,285,150,91,31,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,69,141,230,270,316,390,448,480,444,336,284,232,102,41,17,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,55,53,65,71,80,60,46,34,18,12,8,6,4
553,549,545,541,541,533,501,497,493,489,489,489,489,489,489,489,481,475,455,344,234,132,88,40,21,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,70,136,223,269,334,394,452,484,420,354,278,229,114,32,20,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,22,52,59,63,72,68,68,46,38,32,16,10,10,6
553,553,545,545,545,513,497,497,493,489,489,489,489,489,489,489,481,481,443,400,219,127,83,43,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,47,132,229,281,346,416,452,472,446,322,294,210,122,33,24,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,40,61,75,74,70,62,52,48,34,22,14,10,2
553,553,545,545,545,517,497,497,493,489,489,489,489,489,489,489,481,481,440,377,207,133,109,32,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,56,134,190,281,360,432,452,472,418,318,286,224,146,44,19,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,39,53,69,80,68,62,68,50,36,22,14,10,2
553,553,549,545,545,522,497,493,493,489,489,489,489,489,489,489,489,479,452,359,224,121,85,39,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,10,53,116,194,270,376,420,464,458,406,362,294,200,138,78,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,31,58,75,86,72,66,58,46,40,22,6,6,4
553,553,549,549,549,517,497,493,493,489,489,489,489,489,489,489,489,471,433,361,264,131,83,31,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,39,112,198,272,350,404,460,462,426,378,284,210,138,86,27,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,21,67,74,73,76,66,54,42,32,16,14,6,4
553,553,549,549,549,525,493,493,493,489,489,489,489,489,489,489,485,462,417,361,248,169,85,25,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,49,112,184,256,346,410,464,458,434,374,280,202,166,80,29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,23,67,72,83,82,68,44,38,32,24,12,6,6
553,553,553,549,549,509,489,489,489,489,489,489,489,489,489,485,485,473,417,358,259,172,81,47,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,39,98,172,248,330,394,470,452,454,366,280,214,156,74,31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,25,63,71,73,80,66,52,42,38,22,14,6,4
553,553,553,549,549,509,489,489,489,489,489,489,489,489,489,485,485,477,421,361,272,155,89,42,17,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,37,110,194,260,330,398,438,472,446,376,294,212,154,90,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,8,33,50,70,79,73,70,62,42,38,22,16,4,4
553,553,553,549,549,529,489,489,489,489,489,489,489,489,489,485,485,477,436,344,263,124,89,43,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,41,108,186,279,338,398,418,464,430,402,304,216,154,75,31,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,21,31,48,74,79,93,72,56,42,38,30,16,6,0
553,549,549,549,545,509,493,493,493,489,489,489,489,489,489,489,489,481,446,366,241,128,81,40,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,38,120,211,275,350,390,398,440,448,400,317,216,146,85,33,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,19,31,59,69,81,85,76,64,44,40,27,16,12,0
553,553,549,549,545,521,489,489,489,489,489,489,489,489,489,489,489,489,450,370,229,146,87,33,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,62,118,195,289,358,390,410,448,438,396,340,210,142,80,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,26,44,60,65,75,83,76,64,48,44,22,14,8,6
553,553,553,553,549,517,493,489,489,489,489,489,489,489,489,489,489,489,457,380,252,159,82,43,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,64,121,211,278,354,394,442,456,434,415,340,218,134,66,20,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,24,56,52,69,75,75,70,64,46,28,22,8,8,6
553,553,553,553,549,513,493,489,489,489,489,489,489,489,489,489,489,479,461,370,262,157,66,39,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,60,125,214,294,346,414,438,462,444,410,310,222,116,58,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,32,44,62,67,73,73,72,64,46,24,22,16,10,10
553,553,553,549,549,531,497,489,489,489,489,489,489,489,489,489,489,479,455,375,243,161,86,51,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,58,117,206,300,378,394,470,466,434,384,304,212,130,52,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,20,40,67,77,79,69,71,60,40,34,20,14,10,6
